                2012                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   9                   1                   0                1690                   1                   1                   0                   7                   3                  41                   4                  12                   0                   0
                2012                   2                   0                   2                   2                   0                   2                   1                   0                   0                   3                   9                   1                   0                1691                   1                   1                   0                   7                   3                  44                   1                   4                   0                   0
                2012                   1                  50                   3                   1                  60                   2                   2                   0                   0                   3                   8                   1                   1                1694                   7                   1                   0                   1                   1                  30                  12                  15                   1                   0
                2012                   4                   0                   3                   4                   0                   3                   2                   0                   0                   2                   8                   1                   1                1697                   7                   1                   0                   1                   1                  38                  12                  13                   1                   0
                2012                   1                  22                   3                   1                  22                   3                   1                   0                   0                   3                   8                   1                   1                1698                   5                   1                   0                   5                   2                  87                  12                  14                   1                   0
                2012                   4                   0                   3                   4                   0                   3                   1                   0                   0                   1                   8                   1                   1                1701                   1                   1                   0                   2                   2                  31                  14                  14                   1                   0
                2012                   1                  28                   3                   1                  14                   1                   2                   0                   0                   1                   8                   1                   2                1702                   1                   1                   0                   1                   3                  37                  15                  14                   2                   0
                2012                   2                   0                   2                   2                   0                   2                   2                   0                   0                   3                   8                   1                   1                1703                   2                   1                   0                   1                   3                  31                  14                  12                   1                   0
                2012                   4                   0                   3                   1                  14                   1                   2                   0                   0                   1                   8                   1                   1                1704                   1                   1                   0                   7                   2                  24                  13                  14                   1                   0
                2012                   1                  70                   2                   1                  70                   2                   1                   0                   0                   3                   8                   1                   3                1705                   1                   1                   0                   2                   2                  32                  19                  16                   4                   0
                2012                   1                  70                   2                   1                  70                   2                   1                   0                   0                   2                   8                   1                   2                1706                   1                   1                   0                   7                   8                  50                  18                  14                   4                   0
                2012                   1                  31                   2                   1                  31                   2                   2                   0                   0                   2                   8                   1                   3                1712                   1                   1                   0                   7                   2                  56                  18                  16                   4                   0
                2012                   5                   0                   9                   1                  70                   2                   2                   0                   0                   1                   8                   1                   1                1713                   4                   1                   0                   5                   3                  49                  16                  13                   2                   0
                2012                   4                   0                   3                   4                   0                   3                   1                   0                   0                   3                   8                   1                   2                1714                   1                   1                   0                   7                   2                  48                  14                  12                   2                   0
                2012                  11                  70                   2                  11                  70                   2                   2                   0                   0                   3                   8                   1                   1                1715                   1                   1                   0                   2                   2                  59                  12                  12                   1                   0
                2012                   1                  22                   3                   1                  22                   3                   1                   0                   0                   2                   7                   1                   0                1717                   3                   1                   0                   2                   3                  65                  14                   9                   2                   0
                2012                   1                  14                   1                   1                  14                   1                   2                   0                   0                   3                   7                   3                   1                1718                   5                   1                   0                   5                   4                  79                  14                  12                   1                   0
                2012                   1                  60                   1                   1                  60                   1                   1                   0                   0                   1                   7                   1                   1                1719                   1                   1                   0                   1                   2                  49                  12                  12                   1                   0
                2012                   1                  60                   1                   1                  60                   1                   1                   0                   0                   3                   7                   1                   1                1720                   1                   1                   0                   1                   4                  36                  12                  12                   1                   0
                2012                  11                  70                   2                  11                  70                   2                   1                   0                   0                   1                   7                   2                   1                1721                   1                   1                   0                   2                   5                  55                  20                  12                   4                   0
                2012                   1                  22                   3                   1                  22                   3                   2                   0                   0                   1                   7                   1                   3                1723                   2                   1                   0                   5                   3                  52                  18                  16                   4                   0
                2012                   2                   0                   2                   1                  43                   3                   1                   0                   0                   3                   7                   1                   4                1725                   1                   1                   0                   1                   1                  33                  16                  18                   3                   0
                2012                  11                  70                   2                   2                   0                   2                   2                   0                   0                   2                   7                   1                   3                1726                   1                   1                   0                   1                   2                  44                  16                  16                   3                   0
                2012                   1                  14                   1                   1                  14                   1                   1                   0                   0                   3                   7                   1                   3                1727                   8                   1                   0                   1                   3                  48                  16                  16                   3                   0
                2012                   1                  22                   3                   1                  22                   3                   1                   0                   0                   1                   7                   1                   3                1728                   2                   1                   0                   1                   1                  32                  14                  16                   2                   0
                2012                  11                  70                   2                   4                   0                   3                   1                   0                   0                   3                   7                   1                   1                1729                   7                   1                   0                   1                   1                  39                  20                  14                   4                   0
                2012                   1                  22                   3                   1                  22                   3                   2                   0                   0                   1                   7                   1                   4                1731                   7                   1                   0                   1                   2                  54                  19                  19                   4                   0
                2012                   2                   0                   2                   2                   0                   2                   2                   0                   0                   3                   7                   1                   4                1732                   5                   1                   0                   5                   2                  71                  17                  18                   3                   0
                2012                   1                  60                   1                   1                  60                   1                   1                   0                   0                   1                   7                   3                   3                1734                   1                   1                   0                   1                   4                  38                  12                  16                   1                   0
                2012                   1                  14                   1                   1                  14                   1                   2                   0                   0                   1                   7                   1                   1                1736                   2                   1                   0                   5                   3                  73                  12                  13                   0                   0
                2012                   1                  18                   1                   1                  14                   1                   2                   0                   0                   1                   7                   1                   1                1742                   7                   1                   0                   1                   2                  55                   8                  12                   0                   0
                2012                  11                  70                   2                  11                  70                   2                   1                   0                   0                   1                   7                   1                   3                1744                   1                   1                   0                   1                   2                  41                  12                  16                   1                   0
                2012                   1                  60                   1                   1                  18                   1                   2                   0                   0                   1                   7                   1                   1                1747                   8                   1                   0                   7                   1                  58                  12                  12                   1                   0
                2012                   1                  60                   1                   1                  60                   1                   1                   0                   0                   3                   7                   1                   0                1753                   1                   1                   0                   1                   4                  49                   4                  98                   0                   0
                2012                   1                  14                   1                   1                  14                   1                   2                   0                   0                   1                   7                   1                   1                1754                   2                   1                   0                   5                   2                  75                  12                  13                   1                   0
                2012                   1                  18                   1                   1                  18                   1                   3                   0                   0                   3                   7                   1                   1                1759                   1                   1                   0                   1                   4                  36                  14                  13                   1                   0
                2012                   1                  60                   1                   1                  14                   1                   1                   0                   0                   2                   7                   1                   1                1760                   7                   1                   0                   5                   6                  80                  12                  12                   1                   0
                2012                   2                   0                   2                   2                   0                   2                   2                   0                   0                   3                   7                   1                   4                1761                   7                   1                   0                   1                   3                  54                  14                  17                   1                   0
                2012                   1                  14                   1                   4                   0                   3                   3                   0                   0                   1                   7                   1                   0                1765                   1                   1                   0                   1                   3                  61                   6                  12                   0                   0
                2012                   1                  60                   1                   1                  60                   1                   2                   0                   0                   2                   7                   1                   1                1766                   5                   1                   0                   5                   1                  75                  12                  12                   1                   0
                2012                   4                   0                   3                   4                   0                   3                   1                   0                   0                   1                   7                   1                   1                1767                   2                   1                   0                   1                   2                  65                  14                  12                   1                   0
                2012                   1                  22                   3                   1                  48                   3                   1                   0                   0                   1                   7                   1                   1                1768                   5                   1                   0                   5                   3                  70                  13                  16                   1                   0
                2012                   1                  14                   1                   1                  14                   1                   1                   0                   0                   1                   7                   1                   1                1770                   7                   1                   0                   1                   2                  35                  12                  12                   1                   0
                2012                   2                   0                   2                   4                   0                   3                   1                   0                   0                   3                   7                   1                   1                1771                   5                   1                   0                   5                   2                  70                  15                  14                   2                   0
                2012                   1                  14                   1                   1                  14                   1                   1                   0                   0                   1                   7                   1                   1                1772                   7                   1                   0                   1                   4                  32                  13                  12                   1                   0
                2012                   1                  33                   1                   1                  32                   1                   1                   0                   0                   3                   7                   1                   1                1773                   5                   1                   0                   7                   5                  78                  12                  12                   1                   0
                2012                   1                  22                   3                   2                   0                   2                   1                   0                   0                   2                   7                   1                   1                1775                   1                   1                   0                   1                   1                  59                  12                  14                   1                   0
                2012                   1                  14                   1                   1                  14                   1                   1                   0                   0                   2                   7                   1                   1                1777                   1                   1                   0                   1                   2                  60                  12                  12                   1                   0
                2012                   1                  18                   1                   1                  18                   1                   1                   0                   0                   2                   7                   1                   1                1779                   1                   1                   0                   7                   0                  61                  12                  12                   1                   0
                2012                   4                   0                   3                   1                  14                   1                   1                   0                   0                   3                   7                   1                   1                1781                   1                   1                   0                   1                   1                  51                  12                  12                   1                   0
                2012                  11                  70                   2                  11                  70                   2                   1                   0                   0                   1                   4                   1                   1                1783                   1                   1                   0                   6                   0                  39                  16                  13                   3                   0
                2012                   1                  38                   2                   4                   0                   3                   1                   0                   0                   1                   4                   1                   1                1785                   1                   1                   0                   1                   3                  33                  12                  12                   1                   0
                2012                   1                  14                   1                   1                  14                   1                   2                   0                   0                   1                   4                   1                   4                1788                   1                   1                   0                   7                   3                  36                  16                  18                   3                   0
                2012                   1                  38                   2                   1                  38                   2                   9                   0                   0                   3                   4                   1                   1                1795                   5                   1                   0                   5                   2                  71                  12                  12                   1                   0
                2012                   4                   0                   3                   2                   0                   2                   1                   0                   0                   2                   4                   1                   1                1797                   1                   1                   0                   1                   0                  33                  14                  14                   1                   0
                2012                   1                  70                   2                   1                  70                   2                   2                   0                   0                   2                   4                   1                   4                1799                   1                   1                   0                   7                   4                  44                  16                  15                   4                   0
                2012                   1                  18                   1                   4                   0                   3                   1                   0                   0                   3                   4                   1                   1                1800                   7                   1                   0                   1                   3                  33                  16                  12                   3                   0
                2012                   1                  18                   1                   1                  18                   1                   1                   0                   0                   2                   4                   3                   1                1801                   7                   1                   0                   1                   3                  45                  12                  15                   1                   0
                2012                   1                  60                   1                   1                  60                   1                   2                   0                   0                   3                   4                   1                   0                1805                   5                   1                   0                   5                   3                  86                   8                   8                   0                   0
                2012                   2                   0                   2                   2                   0                   2                   1                   0                   0                   2                   4                   1                   0                1806                   1                   1                   0                   5                   3                  72                  12                   8                   1                   0
                2012                  12                   0                   9                  12                   0                   9                   1                   0                   0                   3                   4                   3                   1                1809                   7                   1                   0                   1                   4                  49                  13                  12                   1                   0
                2012                   1                  18                   1                   1                  18                   1                   1                   0                   0                   3                   4                   3                   1                1811                   7                   1                   0                   8                   5                  52                   4                  98                   0                   0
                2012                   1                  70                   2                   1                  38                   2                   2                   0                   0                   3                   4                   1                   1                1813                   1                   1                   0                   5                   1                  61                  12                  12                   1                   0
                2012                   1                  48                   3                   1                  48                   3                   1                   0                   0                   2                   4                   1                   3                1815                   1                   1                   0                   1                   3                  42                  12                  16                   1                   0
                2012                   1                  43                   3                   1                  43                   3                   1                   0                   0                   2                   4                   1                   1                1818                   2                   1                   0                   2                   3                  73                   8                  12                   0                   0
                2012                   1                  33                   1                   1                  33                   1                   1                   0                   0                   3                   4                   1                   1                1819                   7                   1                   0                   1                   3                  70                  12                  12                   1                   0
                2012                   1                  70                   2                   1                  70                   2                   1                   0                   0                   1                   4                   1                   1                1820                   1                   1                   0                   1                   2                  48                  12                  12                   1                   0
                2012                   1                  60                   1                   4                   0                   3                   2                   0                   0                   3                   4                   1                   0                1822                   2                   1                   0                   1                   4                  26                  12                   9                   1                   0
                2012                   1                  33                   1                   1                  33                   1                   1                   0                   0                   3                   3                   1                   1                1826                   1                   1                   0                   1                   2                  59                  12                  12                   1                   0
                2012                   1                  38                   2                   2                   0                   2                   1                   0                   0                   1                   3                   1                   1                1827                   1                   1                   0                   1                   1                  56                  12                  12                   1                   0
                2012                   5                   0                   9                   5                   0                   9                   1                   0                   0                   3                   3                   1                   3                1828                   1                   1                   0                   7                   4                  60                  17                  16                   4                   0
                2012                   1                  50                   3                   1                  50                   3                   1                   0                   0                   1                   3                   1                   1                1831                   1                   1                   0                   1                   1                  35                  12                  15                   1                   0
                2012                   1                  35                   2                   1                  60                   3                   2                   0                   0                   2                   3                   1                   2                1833                   2                   1                   0                   5                   2                  79                  19                  14                   4                   0
                2012                   1                  31                   2                   1                  30                   2                   2                   0                   0                   1                   3                   1                   0                1834                   7                   1                   0                   5                   6                  78                  12                   8                   1                   0
                2012                   2                   0                   2                   2                   0                   2                   2                   0                   0                   3                   3                   1                   1                1835                   6                   1                   0                   1                   2                  33                  14                  11                   1                   0
                2012                   1                  70                   2                   1                  70                   2                   1                   0                   0                   1                   3                   1                   1                1842                   1                   1                   0                   1                   2                  32                  17                  12                   3                   0
                2012                   1                  33                   1                   4                   0                   3                   1                   0                   0                   3                   3                   1                   1                1844                   7                   1                   0                   1                   4                  29                  12                  13                   1                   0
                2012                   1                  28                   3                   1                  28                   3                   2                   0                   0                   1                   3                   1                   2                1845                   1                   1                   0                   1                   0                  46                  20                  14                   4                   0
                2012                   1                  22                   3                   1                  38                   2                   1                   0                   0                   1                   3                   1                   1                1849                   5                   1                   0                   5                   3                  79                  12                  12                   1                   0
                2012                   2                   0                   2                   2                   0                   2                   1                   0                   0                   2                   3                   1                   2                1850                   1                   1                   0                   1                   2                  39                  16                  15                   3                   0
                2012                   1                  60                   3                   1                  60                   3                   2                   0                   0                   3                   3                   1                   0                1851                   5                   1                   0                   5                   5                  79                  12                  10                   1                   0
                2012                   2                   0                   2                   1                  98                   9                   2                   0                   0                   2                   3                   1                   1                1852                   2                   1                   0                   5                   2                  57                  15                  12                   2                   0
                2012                   1                  22                   3                   1                  22                   3                   1                   0                   0                   2                   3                   1                   3                1855                   1                   1                   0                   1                   3                  55                  12                  16                   1                   0
                2012                   1                  33                   1                   1                  33                   1                   1                   0                   0                   1                   3                   1                   1                1857                   5                   1                   0                   7                   1                  73                  12                  12                   1                   0
                2012                   1                  22                   3                   1                  22                   3                   1                   0                   0                   2                   3                   1                   1                1858                   2                   1                   0                   2                   3                  78                  16                  15                   3                   0
                2012                   4                   0                   3                   2                   0                   2                   1                   0                   0                   1                   3                   1                   3                1859                   5                   1                   0                   1                   2                  60                  20                  16                   4                   0
                2012                   1                  31                   2                   1                  28                   3                   2                   0                   0                   2                   3                   1                   1                1860                   1                   1                   0                   1                   4                  62                  14                  12                   1                   0
                2012                   1                  33                   1                   1                  33                   1                   1                   0                   0                   3                   3                   1                   1                1861                   5                   1                   0                   1                   2                  65                  14                  12                   2                   0
                2012                   1                  10                   1                   4                   0                   3                   2                   0                   0                   2                   5                   1                   1                1862                   7                   1                   0                   5                   2                  44                  10                  10                   1                   0
                2012                   1                  11                   2                   4                   0                   3                   1                   0                   0                   2                   5                   2                   1                1863                   7                   1                   0                   1                   1                  20                  11                  10                   0                   0
