                2018                   3                   9                   2                   1                   2                  28                   0                   1                  20
                2018                   2                   9                   4                   1                   2                  48                   4                   7                  21
                2018                   0                   9                   3                   1                   2                  24                   1                   2                  17
                2018                   0                   9                   1                   3                   2                  51                   1                   1                  15
                2018                   5                   9                   1                   1                   2                  42                   2                   1                  20
                2018                   7                   9                   2                   2                   1                  44                   3                   1                  27
                2018                   0                   9                   2                   1                   2                  33                   0                   7                  18
                2018                   0                   9                   3                   1                   1                  29                   0                   1                  22
                2018                   0                   9                   2                   1                   2                  48                   0                   1                  26
                2018                   7                   9                   2                   1                   2                  62                   4                   1                  16
                2018                   7                   9                   1                   1                   2                  88                   4                   7                  98
                2018                   5                   9                   3                   1                   1                  65                   4                   3                  25
                2018                   0                   9                   4                   1                   2                  28                   0                   7                  24
                2018                   7                   9                   2                   1                   2                  58                   3                   1                  21
                2018                   2                   9                   4                   1                   1                  26                   2                   1                  18
                2018                   5                   9                   1                   1                   2                  61                   3                   1                  16
                2018                   0                   9                   5                   1                   2                  30                   3                   1                  21
                2018                   2                   9                   1                   1                   2                  22                   0                   2                   6
                2018                   4                   9                   3                   3                   2                  24                   0                   1                  98
                2018                   3                   9                   4                   3                   1                  29                   2                   1                  21
                2018                   3                   3                   1                   1                   1                  70                   1                   5                  18
                2018                   1                   3                   1                   1                   1                  34                   0                   1                  27
                2018                   2                   3                   2                   1                   1                  66                   0                   5                  26
                2018                   5                   3                   1                   1                   2                  84                   2                   5                  10
                2018                   0                   3                   2                   1                   1                  37                   2                   1                  26
                2018                   7                   3                   2                   1                   2                  61                   3                   4                  11
                2018                   6                   3                   1                   2                   2                  58                   7                   7                  10
                2018                   0                   3                   1                   2                   1                  88                   6                   5                   9
                2018                   8                   3                   9                   3                   2                  80                   8                   7                  98
                2018                   0                   3                   8                   3                   1                  36                   1                   1                  24
                2018                   0                   3                   4                   1                   2                  33                   0                   1                  19
                2018                   7                   3                   2                   1                   1                  81                   7                   5                  19
                2018                   4                   3                   7                   3                   1                  31                   3                   1                  20
                2018                   5                   3                   2                   1                   2                  69                   3                   5                  25
                2018                   0                   3                   3                   1                   1                  26                   0                   1                  25
                2018                   3                   3                   2                   1                   1                  45                   0                   1                  25
                2018                   4                   3                   3                   1                   2                  54                   1                   2                  21
                2018                   5                   3                   3                   1                   2                  61                   2                   4                  26
                2018                   7                   3                   4                   1                   1                  19                   0                   6                  19
                2018                   2                   3                   2                   1                   1                  58                   2                   1                  22
                2018                   1                   3                   2                   1                   2                  50                   1                   1                  21
                2018                   3                   3                   2                   2                   1                  36                   0                   1                  24
                2018                   3                   3                   4                   1                   2                  27                   1                   1                  21
                2018                   2                   3                   1                   3                   1                  51                   0                   1                  20
                2018                   8                   3                   3                   1                   1                  48                   2                   1                  10
                2018                   7                   3                   3                   1                   2                  29                   2                   1                  20
                2018                   6                   3                   2                   1                   2                  65                   3                   1                  22
                2018                   7                   3                   1                   1                   2                  67                   0                   5                  21
                2018                   0                   3                   2                   1                   1                  53                   1                   1                  23
                2018                   1                   3                   4                   1                   1                  45                   2                   1                  26
                2018                   0                   3                   2                   1                   2                  36                   1                   2                  16
                2018                   0                   3                   2                   1                   1                  60                   1                   1                  23
                2018                   8                   3                   5                   2                   2                  63                   3                   1                  26
                2018                   2                   3                   1                   1                   2                  52                   1                   1                  20
                2018                   2                   3                   5                   1                   1                  34                   3                   1                  21
                2018                   2                   3                   2                   1                   1                  58                   0                   1                  27
                2018                   2                   3                   2                   1                   1                  63                   1                   5                  24
                2018                   1                   3                   2                   1                   2                  71                   0                   5                  20
                2018                   3                   3                   3                   1                   2                  67                   2                   5                  23
                2018                   7                   3                   1                   1                   2                  65                   3                   4                  25
                2018                   0                   3                   3                   1                   2                  39                   1                   1                  18
                2018                   3                   3                   1                   1                   2                  46                   3                   1                  19
                2018                   4                   3                   1                   1                   2                  83                   4                   5                  14
                2018                   7                   3                   2                   1                   1                  59                   1                   1                  23
                2018                   9                   3                   2                   1                   2                  63                   1                   1                  27
                2018                   0                   3                   3                   1                   2                  38                   2                   1                  18
                2018                   0                   3                   2                   1                   1                  50                   2                   1                  19
                2018                   0                   3                   4                   1                   2                  18                   0                   6                   2
                2018                   0                   3                   3                   1                   2                  45                   3                   1                  25
                2018                   3                   5                   2                   1                   2                  18                   0                   6                  24
                2018                   7                   5                   2                   2                   1                  39                   0                   5                  26
                2018                   2                   5                   1                   1                   2                  31                   0                   1                  20
                2018                   7                   5                   1                   2                   2                  44                   1                   1                  21
                2018                   8                   5                   2                   2                   2                  46                   1                   1                  24
                2018                   3                   5                   2                   1                   2                  56                   2                   4                  26
                2018                   3                   5                   4                   1                   1                  37                   2                   1                  26
                2018                   1                   5                   1                   1                   2                  52                   1                   1                  23
                2018                   3                   5                   2                   1                   1                  69                   3                   2                  20
                2018                   3                   5                   2                   3                   1                  34                   2                   1                  19
                2018                   7                   5                   4                   1                   1                  25                   0                   1                  27
                2018                   0                   5                   3                   3                   1                  33                   0                   1                  27
                2018                   0                   5                   1                   1                   2                  45                   2                   1                  14
                2018                   4                   5                   4                   1                   1                  57                   3                   5                  26
                2018                   7                   5                   1                   1                   1                  77                   3                   5                  20
                2018                   4                   5                   1                   3                   1                  29                   3                   1                  22
                2018                   3                   5                   2                   1                   1                  58                   0                   1                  26
                2018                   0                   5                   2                   1                   1                  42                   2                   1                  23
                2018                   0                   5                   1                   1                   1                  65                   0                   1                  20
                2018                   7                   5                   2                   2                   2                  25                   0                   1                  16
                2018                   8                   5                   2                   1                   1                  76                   8                   5                  22
                2018                   5                   5                   2                   2                   2                  73                   5                   7                  19
                2018                   4                   5                   2                   1                   2                  34                   5                   1                  24
                2018                   7                   5                   2                   2                   1                  51                   2                   1                  20
                2018                   9                   5                   2                   1                   2                  78                   3                   7                  14
                2018                   3                   5                   3                   2                   1                  53                   3                   2                  19
                2018                   0                   5                   2                   2                   1                  83                   7                   5                  15
                2018                   0                   5                   4                   2                   2                  58                   1                   8                  10
                2018                   4                   5                   3                   2                   1                  73                   4                   5                  98
                2018                   7                   5                   1                   1                   2                  83                   4                   5                   2
                2018                   0                   5                   1                   2                   1                  86                   8                   5                  14
                2018                   3                   5                   1                   3                   2                  70                   0                   8                  14
                2018                   0                   5                   2                   2                   2                  31                   0                   7                  21
                2018                   7                   5                   2                   2                   2                  24                   0                   6                  20
                2018                   7                   5                   2                   1                   1                  42                   0                   1                  17
                2018                   2                   5                   2                   1                   2                  34                   0                   1                  26
                2018                   2                   5                   1                   1                   2                  70                   3                   6                  27
                2018                   0                   5                   2                   1                   2                  37                   2                   7                  19
                2018                   6                   5                   2                   1                   1                  70                   2                   5                  25
                2018                   7                   5                   2                   1                   1                  71                   2                   5                  21
                2018                   2                   5                   1                   1                   2                  26                   0                   1                  18
                2018                   3                   5                   4                   1                   1                  54                   4                   1                  26
                2018                   7                   5                   2                   1                   2                  40                   2                   1                  26
                2018                   0                   5                   1                   1                   2                  56                   0                   1                  26
                2018                   7                   5                   1                   1                   1                  60                   3                   1                  24
                2018                   0                   5                   2                   1                   1                  72                   0                   1                  26
                2018                   7                   5                   2                   2                   2                  35                   2                   1                  26
                2018                   7                   5                   3                   1                   1                  55                   4                   1                  26
                2018                   6                   5                   2                   2                   2                  28                   3                   6                  21
                2018                   0                   5                   1                   1                   2                  77                   5                   8                   8
                2018                   3                   5                   2                   2                   2                  30                   2                   1                  27
                2018                   7                   5                   1                   1                   2                  67                   3                   5                  11
                2018                   2                   5                   1                   2                   2                  53                   0                   6                  11
                2018                   8                   5                   2                   2                   2                  37                   4                   4                  18
                2018                   4                   5                   2                   2                   2                  51                   1                   1                  26
                2018                   0                   5                   1                   2                   2                  35                   8                   8                  14
                2018                   6                   5                   2                   1                   2                  60                   2                   5                  26
                2018                   2                   5                   2                   3                   1                  68                   1                   5                  23
                2018                   7                   5                   2                   1                   1                  43                   2                   1                  26
                2018                   4                   5                   2                   3                   2                  36                   6                   7                  20
                2018                   2                   5                   1                   2                   2                  34                   2                   1                  10
                2018                   7                   5                   2                   2                   1                  39                   3                   1                  24
                2018                   2                   5                   1                   1                   1                  52                   1                   1                  21
                2018                   3                   5                   1                   1                   1                  70                   0                   1                  22
                2018                   7                   5                   2                   1                   1                  60                   4                   5                  27
                2018                   0                   5                   2                   1                   2                  61                   2                   7                  21
                2018                   7                   5                   1                   1                   2                  32                   2                   2                  19
                2018                   0                   5                   1                   1                   2                  40                   3                   1                  18
                2018                   4                   5                   3                   1                   1                  44                   2                   1                  26
                2018                   7                   1                   1                   2                   2                  67                   1                   7                  27
                2018                   2                   1                   1                   1                   2                  70                   0                   1                  24
                2018                   0                   1                   2                   1                   2                  27                   0                   1                  21
                2018                   1                   1                   2                   1                   2                  30                   0                   1                  26
                2018                   2                   1                   2                   1                   1                  61                   2                   1                  26
                2018                   4                   1                   1                   1                   1                  30                   0                   1                  26
                2018                   3                   1                   2                   1                   1                  38                   0                   1                  26
                2018                   0                   1                   3                   1                   2                  27                   0                   1                  26
                2018                   2                   1                   2                   1                   2                  67                   4                   5                  27
                2018                   0                   1                   1                   1                   1                  45                   2                   1                  23
                2018                   1                   1                   2                   1                   2                  68                   0                   5                  22
                2018                   2                   1                   3                   1                   2                  18                   0                   1                  19
                2018                   7                   1                   2                   1                   2                  77                   2                   5                  26
                2018                   3                   1                   1                   1                   2                  78                   3                   7                  23
                2018                   3                   1                   2                   1                   2                  61                   2                   2                  24
                2018                   2                   1                   3                   1                   1                  72                   2                   2                  22
                2018                   0                   1                   1                   1                   2                  89                   5                   7                  98
                2018                   6                   1                   1                   1                   2                  75                   3                   5                  22
                2018                   0                   1                   3                   3                   1                  48                   1                   2                  21
                2018                   5                   1                   2                   1                   2                  48                   3                   1                  26
                2018                   2                   1                   1                   1                   2                  41                   0                   1                  20
                2018                   3                   1                   3                   1                   2                  30                   0                   1                  20
                2018                   3                   1                   2                   1                   2                  29                   0                   1                  17
                2018                   6                   1                   1                   2                   1                  38                   0                   1                  27
                2018                   8                   1                   1                   2                   2                  76                   7                   5                  98
                2018                   0                   1                   1                   3                   2                  55                   2                   1                  17
                2018                   2                   1                   4                   1                   1                  28                   0                   1                  10
                2018                   5                   1                   1                   2                   2                  18                   0                   7                  98
                2018                   0                   1                   5                   3                   2                  24                   0                   3                   7
                2018                   1                   1                   1                   1                   1                  34                   0                   1                  25
                2018                   5                   1                   2                   1                   2                  77                   3                   2                  26
                2018                   7                   1                   1                   1                   1                  89                   0                   5                  15
                2018                   5                   1                   2                   1                   1                  69                   2                   2                  23
                2018                   0                   1                   2                   1                   1                  70                   2                   5                  19
                2018                   2                   1                   2                   1                   2                  71                   4                   5                  25
                2018                   3                   1                   1                   1                   1                  34                   0                   1                  15
                2018                   0                   1                   5                   3                   2                  77                   0                   8                  98
                2018                   5                   1                   3                   1                   2                  20                   0                   1                  98
                2018                   7                   1                   4                   1                   2                  38                   2                   2                   4
                2018                   2                   1                   6                   1                   2                  29                   4                   7                  18
                2018                   2                   1                   2                   1                   1                  69                   2                   5                  18
                2018                   4                   1                   4                   1                   2                  36                   4                   4                  11
                2018                   2                   1                   5                   3                   2                  43                   3                   3                  27
                2018                   0                   1                   2                   1                   2                  64                   3                   8                   8
                2018                   2                   1                   3                   1                   1                  53                   3                   1                  21
                2018                   8                   1                   2                   1                   2                  69                   2                   5                  27
                2018                   0                   1                   1                   1                   2                  39                   3                   3                  13
                2018                   0                   1                   2                   1                   1                  57                   2                   1                  27
                2018                   4                   1                   2                   1                   2                  63                   1                   1                  24
                2018                   5                   1                   2                   1                   2                  75                   1                   5                  98
                2018                   1                   1                   2                   1                   1                  32                   2                   1                  26
                2018                   0                   1                   2                   1                   1                  46                   2                   1                  21
                2018                   1                   1                   1                   1                   1                  41                   3                   4                  18
                2018                   8                   1                   2                   3                   2                  99                   3                   1                  19
                2018                   1                   1                   1                   1                   2                  49                   2                   3                  19
                2018                   0                   1                   2                   1                   1                  65                   2                   5                  14
                2018                   1                   1                   3                   1                   2                  59                   1                   1                  24
                2018                   3                   1                   5                   1                   1                  47                   2                   1                  20
                2018                   2                   1                   5                   3                   2                  27                   1                   1                  98
                2018                   0                   1                   2                   1                   2                  57                   2                   1                  18
                2018                   7                   1                   2                   1                   2                  74                   1                   2                  24
                2018                   8                   9                   3                   1                   2                  51                   2                   2                   3
                2018                   0                   9                   4                   3                   1                  44                   2                   1                  26
                2018                   1                   9                   5                   1                   2                  46                   0                   1                  26
                2018                   7                   9                   3                   3                   2                  42                   3                   1                  23
                2018                   2                   9                   1                   1                   2                  65                   2                   1                  25
                2018                   5                   9                   2                   1                   1                  36                   2                   1                  26
                2018                   7                   9                   2                   1                   2                  80                   5                   5                  23
                2018                   5                   9                   3                   3                   2                  32                   0                   1                  17
                2018                   0                   9                   1                   1                   1                  89                   3                   5                  98
                2018                   3                   9                   5                   3                   2                  40                   2                   7                  27
                2018                   0                   9                   1                   1                   2                  88                   0                   5                  23
                2018                   3                   9                   2                   1                   2                  59                   2                   7                  26
                2018                   0                   9                   2                   1                   2                  55                   2                   1                  26
                2018                   2                   9                   1                   2                   2                  31                   0                   1                  17
                2018                   2                   9                   2                   3                   1                  31                   0                   1                  14
                2018                   2                   9                   3                   1                   2                  35                   1                   1                  21
                2018                   0                   9                   3                   3                   2                  32                   0                   6                  27
                2018                   2                   9                   7                   3                   2                  48                   5                   7                  19
                2018                   0                   9                   4                   2                   2                  24                   1                   4                  22
                2018                   7                   9                   5                   3                   1                  22                   0                   1                  23
                2018                   7                   9                   2                   3                   2                  37                   1                   1                  16
                2018                   0                   9                   1                   2                   2                  34                   0                   1                  25
                2018                   0                   9                   1                   1                   2                  89                   1                   5                  27
                2018                   2                   9                   3                   2                   2                  55                   5                   7                  98
                2018                   9                   9                   4                   2                   1                  46                   4                   1                  22
