"PUBID","YSAQ-007","YSAQ-009","KEY!SEX","KEY!BDATE_M","KEY!BDATE_Y","KEY!ETHNICITY","KEY!RACE","CV_INCOME_GROSS_YR","CV_HH_NET_WORTH_P","CV_YTH_REL_HH_CURRENT","CV_URBAN-RURAL","CV_HGC_BIO_DAD","CV_HGC_BIO_MOM","CV_HGC_RES_DAD","CV_HGC_RES_MOM","FP_YHROUTIN","YPOL-105","YPOL-110","CVC_HIGHEST_DEGREE_EVER"
4784,6,4,2,11,1983,1,1,10000,750,3,1,6,-3,6,6,18,4,4,2
4785,-4,-4,2,2,1980,1,1,37200,115550,1,1,12,12,12,12,-4,2,4,2
4786,7,3,2,11,1983,1,1,37200,115550,1,1,12,12,12,12,17,4,4,2
4787,2,2,1,6,1982,0,1,-3,-3,1,1,18,15,18,15,9,4,2,2
4788,-4,-4,1,9,1980,0,1,-3,-3,1,0,12,16,12,16,-4,1,4,6
4789,5,3,2,4,1982,0,1,-3,-3,1,0,12,16,12,16,12,1,4,4
4790,4,0,1,7,1983,0,1,26602,17500,4,1,20,13,-4,13,11,3,4,2
4791,-4,-4,1,8,1980,0,1,-3,-3,1,1,16,16,16,16,-4,-5,-5,2
4792,1,1,2,3,1982,0,1,-4,-4,1,1,15,14,15,14,13,2,1,4
4793,-4,-4,1,6,1980,0,1,-4,-4,1,1,17,16,17,16,-4,3,2,4
4794,-4,-4,1,1,1981,0,4,-3,-3,1,1,16,16,16,16,-4,-5,-5,2
4795,-4,-4,2,2,1981,1,5,10000,1150,2,1,-4,12,4,12,-4,4,1,1
4796,-4,-4,2,8,1981,0,1,-4,-4,1,1,12,14,12,14,-4,4,4,3
4797,7,2,2,1,1984,0,1,63900,19500,2,1,12,16,14,16,12,2,4,2
4798,6,6,1,11,1984,1,1,-3,-3,1,1,20,13,20,13,22,4,3,4
4799,-4,-4,1,4,1981,0,1,58129,92300,1,0,16,14,16,14,-4,2,3,3
4800,7,3,1,12,1982,0,1,33000,11750,5,1,12,11,12,-4,15,-5,-5,2
4801,0,1,2,4,1983,0,1,67120,237000,2,0,16,13,14,13,7,2,4,2
4802,2,7,2,3,1982,0,1,-3,-950,1,1,16,16,16,16,12,2,4,7
4803,7,2,1,2,1983,0,1,53035,69600,1,0,15,14,15,14,18,1,4,2
4804,6,5,2,1,1982,0,1,38512,50800,1,0,12,12,12,12,17,4,4,4
4805,7,2,1,4,1983,0,1,11850,5000,4,1,10,11,-4,11,15,1,2,2
4806,1,2,2,3,1982,0,1,28040,16350,4,1,-3,14,-4,14,11,2,1,2
4807,0,2,2,11,1982,0,1,23400,-5150,4,1,12,12,-4,12,10,4,1,2
4808,-4,-4,1,9,1980,0,1,12000,8500,4,1,12,9,-4,9,-4,4,1,2
4809,5,2,2,8,1984,0,1,2470,-4241,2,1,11,11,12,11,12,4,2,0
4810,7,3,1,3,1982,0,1,-3,61050,2,1,12,11,12,11,17,1,5,1
4811,5,0,2,8,1984,0,1,-3,61050,2,1,12,11,12,11,10,4,2,2
4812,4,1,2,12,1983,0,1,30540,101900,1,1,13,16,13,16,10,3,4,5
4813,5,4,1,4,1982,0,1,112800,179900,1,1,16,18,16,18,14,3,4,4
4814,6,3,1,3,1983,0,1,82100,202750,1,1,20,12,20,12,16,2,4,5
4815,6,3,2,10,1983,0,1,69750,42100,1,1,20,20,20,20,16,1,4,6
4816,-4,-4,2,3,1980,0,1,-3,-3,2,0,12,13,17,13,-4,2,4,4
4817,-4,-4,1,3,1981,0,1,-3,-3,2,0,12,13,17,13,-4,1,1,3
4818,7,2,1,1,1984,0,1,90200,225000,1,0,14,14,14,14,17,1,4,4
4819,5,3,1,1,1982,0,1,2050,-3,1,0,5,20,5,20,18,4,2,1
4820,1,0,1,3,1982,0,1,42200,74300,4,0,12,14,-4,14,5,2,3,2
4821,6,4,2,11,1983,0,1,42200,74300,4,0,12,14,-4,14,17,2,4,4
4822,7,5,2,11,1983,0,1,42200,74300,4,0,12,14,-4,14,19,1,4,5
4823,7,3,2,3,1982,0,1,54050,125000,1,0,12,12,12,12,17,-5,-5,0
4824,-4,-4,1,3,1981,0,1,71500,-3,1,0,12,12,12,12,-4,2,4,2
4825,-4,-4,2,12,1981,0,1,141750,252500,1,0,11,13,11,13,-4,-5,-5,3
4826,-4,-4,1,4,1980,0,1,27700,384000,1,0,16,14,16,14,-4,1,4,5
4827,-4,-4,1,7,1981,0,1,27700,384000,1,0,16,14,16,14,-4,4,4,4
4828,-4,-4,2,4,1981,0,1,73000,157750,1,0,12,12,12,12,-4,3,4,5
4829,-4,-4,2,7,1981,0,1,39000,24550,2,0,13,13,13,13,-4,-5,-5,2
4830,7,1,1,10,1983,0,1,53500,113500,1,0,20,18,20,18,15,2,4,4
4831,-4,-4,1,12,1981,0,1,37500,2500,5,1,12,12,12,-4,-4,4,3,1
4832,5,4,1,2,1983,0,1,60420,63300,1,1,16,16,16,16,15,1,4,5
4833,-4,-4,1,3,1980,0,1,108300,273863,1,1,20,19,20,19,-4,1,4,6
4834,-4,-4,2,2,1980,0,1,30360,-210,2,0,10,11,10,11,-4,2,3,1
4835,7,2,1,5,1983,0,1,30360,-210,2,0,10,11,10,11,16,4,1,2
4836,-4,-4,1,9,1981,0,1,246474,270500,1,0,13,14,13,14,-4,-5,-5,1
4837,-4,-4,2,3,1980,0,1,83000,160700,1,0,12,16,12,16,-4,1,4,4
4838,0,0,2,6,1982,0,1,49800,170450,1,0,12,12,12,12,0,2,4,5
4839,7,2,1,3,1984,0,1,88000,455500,1,0,12,12,12,12,16,1,4,5
4840,6,5,1,9,1983,0,1,42000,238500,1,0,16,12,16,12,19,-5,-5,2
4841,6,1,2,5,1982,0,1,56100,70250,1,0,15,8,15,8,21,1,4,3
4842,6,1,2,3,1984,0,1,56100,70250,1,0,15,8,15,8,21,3,4,4
4843,-4,-4,2,6,1981,0,1,73180,-3,3,0,12,-4,12,12,-4,4,1,2
4844,7,5,1,2,1983,0,1,73180,-3,2,0,11,12,12,12,20,1,1,2
4845,-4,-4,1,3,1981,0,1,47000,64500,4,0,11,12,-4,12,-4,3,2,3
4846,5,3,2,2,1983,0,1,47000,64500,4,0,11,12,-4,12,16,4,1,1
4847,-4,-4,1,8,1980,0,1,14810,37450,8,0,-3,10,-4,-4,-4,1,5,1
4848,7,1,1,1,1984,0,1,61000,66700,4,0,12,12,-4,12,15,4,1,2
4849,4,2,1,11,1982,0,1,57380,117100,1,0,16,13,16,13,13,-5,-5,1
4850,-4,-4,2,5,1980,0,4,-4,-4,9,0,-3,14,-4,-4,-4,2,1,2
4851,1,1,1,9,1984,0,4,-4,-4,6,0,-4,-4,-4,12,11,3,2,2
4852,-4,-4,2,10,1980,0,1,-3,600000,1,0,16,14,16,14,-4,3,4,4
4853,7,3,1,5,1984,0,1,113365,293500,1,0,18,17,18,17,18,1,4,4
4854,1,0,2,12,1982,0,1,110000,-3,1,0,10,6,10,6,9,-5,-5,0
4855,7,4,2,8,1983,0,3,59700,138500,1,0,12,12,12,12,19,2,3,5
4856,-4,-4,2,12,1981,1,5,-3,74001,2,0,-3,4,-3,4,-4,2,4,2
4857,3,1,2,9,1984,1,5,-3,74001,8,0,-3,2,-3,4,10,3,1,2
4858,7,2,2,11,1984,0,1,56100,62900,1,0,17,17,17,17,14,1,4,7
4859,-4,-4,2,1,1981,0,1,2100,1750,4,0,12,12,-4,12,-4,4,4,2
4860,-4,-4,2,4,1980,0,1,-3,47000,4,0,-4,13,-4,13,-4,3,2,2
4861,-4,-4,1,6,1980,0,1,45000,-3,1,0,12,12,12,12,-4,4,1,1
4862,-4,-4,2,4,1981,0,1,8127,10700,1,0,11,12,11,12,-4,4,1,3
4863,-4,-4,1,11,1981,0,1,22200,34500,1,0,14,16,14,16,-4,2,2,4
4864,1,1,1,7,1984,0,1,22200,34500,1,0,14,16,14,16,6,4,1,1
4865,5,3,2,3,1982,0,1,35500,35600,1,0,12,16,12,16,14,2,1,2
4866,6,5,1,2,1982,0,1,48750,35000,4,0,12,12,-4,12,18,2,2,4
4867,7,7,2,3,1982,0,1,33800,44500,2,0,-4,8,11,8,21,4,1,0
4868,-4,-4,2,10,1981,0,1,21150,18750,1,0,11,11,11,11,-4,4,1,2
4869,6,4,1,2,1983,0,1,-3,-3,4,0,-4,11,-4,11,17,3,2,2
4870,-4,-4,1,8,1980,0,1,35025,-3,1,0,12,12,12,12,-4,2,1,4
4871,-4,-4,2,9,1981,0,1,-4,-4,4,0,-4,13,-4,13,-4,1,4,4
4872,4,3,1,12,1982,0,1,-4,-4,4,0,-4,13,-4,13,16,-5,-5,3
4873,2,1,2,9,1982,0,1,-3,75000,1,0,12,12,12,12,11,2,4,3
4874,2,0,1,6,1984,0,1,-3,75000,1,0,12,12,12,12,6,3,4,2
4875,5,4,2,12,1982,0,1,55000,-3,1,0,12,14,12,14,14,1,1,5
4876,7,4,2,8,1982,0,1,37500,-3,1,0,14,14,14,14,25,2,3,4
4877,7,7,2,6,1984,0,1,37500,-3,1,0,14,14,14,14,26,2,4,2
4878,7,5,2,1,1982,0,1,-3,-3,1,0,12,12,12,12,20,2,4,5
4879,7,2,2,12,1984,0,1,25000,22000,4,0,-4,14,-4,14,16,2,2,3
4880,7,5,2,2,1983,0,1,8400,4550,3,0,9,12,9,11,26,4,1,0
4881,6,3,2,5,1983,0,1,35000,85500,1,1,14,14,14,14,15,1,4,4
4882,-4,-4,2,8,1981,0,1,17500,4750,1,1,16,15,16,15,-4,-5,-5,4
4883,5,0,1,10,1982,0,1,45000,-3,1,1,14,12,14,12,6,3,2,2
4884,-4,-4,1,1,1980,0,1,-4,-4,1,1,11,11,11,11,-4,4,1,1
4885,7,7,2,1,1983,0,1,40500,51500,1,1,16,16,16,16,21,4,4,2
4886,6,3,1,7,1984,0,1,-3,-3,1,1,12,10,12,10,18,2,4,2
4887,5,2,1,4,1983,0,1,11500,8000,4,1,-4,13,-4,13,14,3,1,3
4889,6,5,1,8,1982,0,1,-3,-3,2,1,18,18,17,18,18,1,4,2
4890,6,5,1,9,1983,0,1,63000,94500,1,1,18,16,18,16,19,1,4,4
4891,3,2,1,8,1982,0,1,93000,283500,4,2,12,13,-4,13,6,1,4,4
4892,6,5,1,8,1982,0,1,-3,47750,1,2,9,11,9,11,18,-5,-5,0
4893,-4,-4,2,3,1980,0,1,50200,-4,10,1,16,14,-4,-4,-4,-5,-5,1
4894,-4,-4,1,5,1980,0,1,27800,44455,4,1,7,12,-4,12,-4,1,4,3
4895,7,2,2,12,1982,0,1,39600,-3,1,1,12,12,12,12,17,-5,-5,4
4896,7,3,1,11,1982,0,1,23900,4000,5,2,10,10,10,-4,17,-5,-5,2
4897,6,4,1,5,1984,0,1,40400,40500,1,0,13,12,13,12,17,1,1,2
4898,2,1,2,5,1982,0,1,22580,-3,4,1,10,12,-4,12,10,4,1,2
4899,7,2,2,11,1982,0,1,-4,-4,1,0,14,14,14,14,17,2,4,4
4900,-4,-4,1,9,1980,0,1,55500,115250,1,0,12,14,12,14,-4,3,1,5
4901,-4,-4,2,7,1980,0,1,33700,35775,1,0,12,12,12,12,-4,1,4,2
4902,7,5,1,4,1983,0,1,33700,35775,1,0,12,12,12,12,19,3,4,2
4903,7,4,2,3,1983,0,2,28600,20700,2,0,14,14,12,14,17,2,2,3
4904,-4,-4,2,8,1981,0,1,-3,93300,1,0,12,16,12,16,-4,4,1,3
4905,6,2,2,4,1983,0,1,8345,34550,1,0,10,13,10,13,16,3,2,2
4906,7,4,1,5,1983,0,1,39856,82100,6,0,-3,11,12,12,20,1,4,2
4907,7,2,1,5,1984,0,1,39856,82100,6,0,-3,11,12,12,19,1,4,3
4908,-4,-4,1,11,1980,0,1,-4,-4,5,0,12,12,12,-4,-4,2,4,2
4909,6,0,1,8,1982,0,1,18140,23150,5,0,12,12,12,-4,13,4,1,2
4910,7,0,1,4,1984,0,1,-4,-4,5,0,12,12,12,-4,17,-5,-5,1
4911,2,4,1,2,1982,0,1,49000,172000,1,0,12,12,12,12,12,4,2,5
4912,7,4,1,1,1984,0,1,49000,172000,1,0,12,12,12,12,17,4,1,3
4913,7,0,1,2,1984,0,1,13500,48500,1,0,14,12,14,12,9,-5,-5,2
4914,7,3,1,10,1983,0,1,51000,24500,1,0,12,14,12,14,15,4,1,1
4915,-4,-4,2,7,1980,0,1,40000,-3,1,0,12,12,12,12,-4,2,4,3
4916,5,3,1,10,1983,0,1,40000,-3,1,0,12,12,12,12,15,2,4,4
4917,-4,-4,2,10,1981,0,3,22900,59700,2,0,12,14,14,14,-4,3,2,2
4918,-4,-4,1,6,1981,0,1,18850,242750,1,0,12,12,12,12,-4,4,4,3
4919,7,5,1,2,1984,0,1,18850,242750,1,0,12,12,12,12,20,3,4,2
4920,4,1,1,12,1984,0,1,23075,82550,1,0,12,12,12,12,10,3,1,2
4921,-4,-4,1,9,1981,0,1,31300,158500,1,0,12,12,12,12,-4,3,3,2
4922,7,1,1,11,1983,0,1,31300,158500,1,0,12,12,12,12,22,-5,-5,0
4923,2,3,2,12,1983,0,1,18749,158600,1,0,12,12,12,12,18,4,1,2
4924,-4,-4,2,2,1981,0,1,42920,92000,1,0,10,12,10,12,-4,-5,-5,0
4925,7,5,2,2,1983,0,1,42920,92000,1,0,10,12,10,12,23,-5,-5,0
4926,-4,-4,2,11,1980,0,1,85250,600000,1,0,18,19,18,19,-4,3,3,4
4927,6,4,1,3,1983,0,1,88334,337719,1,0,12,20,12,20,18,3,4,4
4928,-4,-4,1,7,1980,0,1,-4,-4,1,0,12,12,12,12,-4,-5,-5,2
4929,7,0,1,1,1982,0,1,-4,-4,2,0,-4,12,16,12,14,2,5,2
4930,7,1,1,8,1984,0,1,-4,-4,2,0,-4,12,16,12,22,4,1,2
4931,7,7,1,6,1982,0,1,57750,416500,1,0,12,12,12,12,19,3,4,2
4932,6,2,1,4,1982,0,1,44400,138900,1,0,14,12,14,12,15,4,1,2
4933,-4,-4,2,12,1981,0,1,30000,33000,1,0,11,11,11,11,-4,-5,-5,2
4934,6,4,1,3,1984,0,1,27000,8450,4,0,12,12,-4,12,16,1,1,0
4935,7,4,2,12,1984,0,1,71300,260500,2,0,-4,16,14,16,25,3,4,4
4936,-4,-4,1,11,1982,0,2,246474,-4,7,0,-3,-3,16,20,-4,-5,-5,1
4937,6,4,1,3,1983,0,2,246474,600000,7,0,-3,12,16,20,18,-5,-5,1
4938,7,7,2,9,1983,0,1,60800,244050,1,0,12,12,12,12,23,3,2,2
4939,-4,-4,1,9,1981,0,1,20000,-3,5,0,16,12,16,-4,-4,-5,-5,2
4940,2,1,1,12,1982,0,1,20000,-3,5,0,16,12,16,-4,5,-5,-5,2
4941,7,2,2,10,1984,0,1,50759,48000,1,0,16,14,16,14,16,1,4,5
4942,-4,-4,1,1,1981,0,1,24500,-3,1,0,12,12,12,12,-4,1,4,4
4943,2,3,1,11,1982,0,1,24500,-3,1,0,12,12,12,12,12,1,4,5
4944,6,1,2,7,1983,0,1,75000,-3,1,1,12,12,12,12,12,1,4,5
4945,-4,-4,1,12,1980,0,1,31000,36500,4,1,20,12,-4,12,-4,1,4,2
4946,5,0,1,1,1983,0,1,24000,38700,4,1,-3,12,-4,12,11,-5,-5,0
4947,7,5,1,3,1983,0,1,31750,203750,8,1,13,10,-4,-4,20,-5,-5,1
4948,-4,-4,1,8,1981,0,1,84300,78800,4,1,12,12,-4,12,-4,4,4,1
4949,4,0,2,12,1983,0,1,-3,-857,4,1,9,14,-4,14,11,-5,-5,0
4950,-4,-4,1,9,1980,0,1,49532,26500,5,0,11,10,11,-4,-4,-5,-5,0
4951,-4,-4,1,3,1983,0,1,-3,-4,-3,0,-3,-3,-3,-3,-4,2,2,1
4952,6,4,2,6,1984,0,1,-4,-4,-3,0,-3,-3,-3,-3,18,4,2,3
4953,-4,-4,1,2,1980,0,1,40040,32860,1,0,12,10,12,10,-4,4,1,2
4954,2,2,1,6,1982,0,1,40040,32860,1,0,12,10,12,10,11,-5,-5,2
4955,-4,-4,2,6,1981,0,1,20420,1200,4,1,12,13,-4,13,-4,3,2,2
4956,3,3,2,10,1984,0,1,20420,1200,4,1,12,13,-4,13,11,-5,-5,2
4957,7,2,1,5,1983,0,1,28000,3000,4,1,-3,12,-4,12,16,4,3,1
4958,7,2,2,3,1984,0,1,69200,107000,1,1,12,12,12,12,12,1,1,1
4959,7,-2,2,12,1984,0,1,49020,57750,1,0,9,12,9,12,17,2,2,1
4960,-4,-4,2,3,1980,0,1,26600,18212,4,0,12,14,-4,14,-4,2,4,5
4961,-4,-4,2,12,1980,0,1,29119,60000,2,0,10,13,12,13,-4,4,2,2
4962,2,1,2,8,1984,0,1,29119,60000,2,0,10,13,12,13,10,4,2,2
4963,-4,-4,2,5,1980,0,1,-3,52000,2,0,10,12,12,12,-4,2,4,2
4964,4,5,2,12,1983,0,1,100,28953,4,0,12,16,-4,16,16,-5,-5,0
4965,0,5,1,5,1982,0,1,46750,28700,1,0,9,12,9,12,6,4,1,2
4966,5,4,2,1,1984,0,1,46750,28700,1,0,9,12,9,12,15,2,1,2
4967,6,5,2,7,1983,0,1,20500,82050,1,0,16,12,16,12,19,2,4,2
4968,5,3,2,7,1983,0,1,20500,82050,1,0,16,12,16,12,14,1,3,2
4969,5,2,2,1,1983,0,1,67600,72400,1,0,12,14,12,14,11,4,1,2
4970,-4,-4,1,2,1980,0,1,67500,239900,1,0,12,12,12,12,-4,3,4,3
4971,7,2,1,11,1983,0,1,63400,184000,2,0,12,17,18,17,21,3,2,3
4972,-4,-4,1,2,1980,0,1,30250,19050,5,0,12,10,12,-4,-4,-5,-5,2
4973,-4,-4,2,1,1980,0,1,15928,58660,4,0,12,12,-4,12,-4,2,2,2
4974,-4,-4,2,6,1981,0,1,15928,58660,4,0,12,12,-4,12,-4,1,4,1
4975,7,7,1,12,1983,0,1,33058,16000,4,0,12,12,-4,12,15,4,3,2
4976,-4,-4,2,6,1981,0,1,45000,34205,1,0,12,13,12,13,-4,4,1,2
4977,5,7,1,9,1984,0,1,41900,108150,4,0,10,12,-4,12,21,4,1,2
4978,0,0,2,5,1982,0,1,13475,23500,4,0,10,10,-4,10,0,-5,-5,2
4979,7,7,2,12,1984,0,1,49138,13850,2,0,12,13,12,13,26,4,1,0
4980,7,0,1,2,1984,0,1,96800,-3,1,0,14,12,14,12,10,-5,-5,0
4981,4,2,1,5,1984,0,1,-3,-3,2,2,-3,13,-3,13,8,3,1,2
4982,-4,-4,2,9,1981,0,1,50000,87700,1,1,16,16,16,16,-4,4,5,2
4983,4,3,1,6,1983,0,1,15900,4750,4,1,-4,12,-4,12,11,2,4,2
4984,-4,-4,1,1,1981,0,1,56800,138500,1,1,14,15,14,15,-4,-5,-5,2
4985,-4,-4,2,1,1980,0,1,10000,11250,4,1,-4,12,-4,12,-4,4,1,0
4986,-4,-4,1,8,1981,0,1,38000,74500,1,2,12,14,12,14,-4,4,2,1
4987,6,1,1,4,1983,0,1,45000,104650,1,2,14,12,14,12,11,2,2,5
4988,-4,-4,2,6,1980,0,1,7500,-3,2,1,-3,13,14,13,-4,4,1,1
4989,6,3,1,1,1982,0,1,47000,44800,2,1,-3,11,14,11,15,4,2,1
4990,7,6,2,1,1982,0,1,42500,99000,2,0,12,11,20,11,20,4,4,4
4991,6,2,2,7,1984,0,1,42500,99000,2,0,12,11,20,11,16,2,4,4
4992,-4,-4,1,5,1981,0,1,87000,104500,1,0,16,16,16,16,-4,-5,-5,2
4993,7,4,2,11,1982,0,1,87000,104500,1,0,16,16,16,16,18,1,4,2
4994,5,1,2,7,1984,0,1,87000,104500,1,0,16,16,16,16,11,3,4,5
4995,-4,-4,2,5,1981,0,1,37900,-3,1,0,12,12,12,12,-4,-5,-5,2
4996,7,2,2,7,1983,0,1,37900,-3,1,0,12,12,12,12,23,-5,-5,2
4997,4,5,1,7,1983,0,1,-4,-4,1,1,12,18,12,18,13,4,2,2
4998,7,4,2,5,1982,1,1,7500,4500,5,1,-3,-3,-3,-4,25,2,4,1
4999,5,2,2,9,1983,1,1,7500,4500,5,1,-3,-3,-3,-4,14,4,4,-3
5000,4,2,1,2,1982,0,1,-4,-4,2,0,-3,12,10,12,11,2,4,2
5001,7,7,2,1,1983,0,1,-4,-4,2,0,-3,12,10,12,28,4,1,0
5002,5,2,1,2,1983,0,1,12500,-3,1,0,8,10,8,10,9,4,5,1
5003,7,4,2,9,1984,0,1,12500,-3,1,0,8,10,8,10,18,4,4,2
5004,5,0,1,2,1983,0,1,9600,500,4,0,11,12,-4,12,12,4,1,1
5005,7,2,2,6,1984,0,1,9600,500,4,0,-3,12,-4,12,16,4,1,0
5006,7,7,1,10,1983,0,1,25000,4500,1,0,16,12,16,12,26,1,4,2
5007,7,1,2,10,1984,0,1,-3,303138,1,0,13,15,13,15,15,2,4,2
5008,7,7,2,11,1983,0,1,65100,195500,2,0,12,14,16,14,22,2,5,2
5009,-4,-4,2,2,1980,0,1,18500,100800,5,0,12,12,12,-4,-4,-5,-5,2
5010,-4,-4,1,3,1980,0,1,37356,38125,4,0,12,12,-4,12,-4,1,4,4
5011,-4,-4,2,1,1981,0,1,-4,-4,5,0,11,12,11,-4,-4,1,4,2
5012,-4,-4,1,12,1980,0,1,36000,6760,4,0,12,12,-4,12,-4,1,4,2
5013,6,1,1,9,1982,0,1,36000,6760,4,0,12,12,-4,12,11,1,4,1
5014,-4,-4,1,6,1981,0,1,58650,459500,8,0,13,14,-3,-3,-4,4,1,2
5015,6,4,2,10,1983,0,1,13000,250,4,0,13,14,-4,14,10,2,5,1
5016,-4,-4,2,5,1981,0,1,36060,25000,4,0,12,14,-4,14,-4,1,4,3
5017,-4,-4,2,12,1981,0,1,35000,59825,1,0,12,14,12,14,-4,2,4,4
5018,7,3,2,10,1984,0,1,35000,59825,1,0,12,14,12,14,18,3,4,4
5019,-4,-4,1,9,1981,0,1,48400,49750,1,0,17,12,17,12,-4,2,2,2
5020,-4,-4,1,9,1981,1,1,49000,122250,1,0,12,13,12,13,-4,2,4,2
5021,3,4,2,1,1983,0,1,22000,25450,4,0,14,12,-4,12,12,3,4,2
5022,7,7,2,10,1983,0,1,54000,600000,2,0,9,12,12,12,21,4,1,2
5023,7,3,1,11,1982,0,1,7900,1090,4,0,10,12,-4,12,13,2,4,1
5024,6,1,2,6,1982,0,1,59500,137750,1,0,13,16,13,16,13,1,4,5
5025,3,0,2,11,1983,0,1,59500,137750,1,0,13,16,13,16,8,4,4,4
5026,7,2,1,12,1983,1,1,71000,89800,1,0,14,12,14,12,16,1,2,4
5027,-4,-4,2,12,1980,0,1,-3,-3,1,0,12,10,12,10,-4,4,4,2
5028,-4,-4,1,9,1981,0,1,72000,14750,1,0,14,14,14,14,-4,1,2,2
5029,5,0,1,3,1983,0,1,72000,14750,1,0,14,14,14,14,10,3,2,2
5030,5,0,1,3,1983,0,1,33600,324500,1,0,12,16,12,16,9,1,5,4
5031,-4,-4,1,7,1981,0,1,-3,182750,1,0,12,14,12,14,-4,1,4,5
5032,-4,-4,2,9,1980,0,1,18116,28750,4,0,12,14,-4,14,-4,4,1,2
5033,5,7,1,3,1982,0,1,18116,28750,4,0,12,14,-4,14,26,2,4,3
5034,5,4,1,2,1982,0,1,-3,-3,4,0,17,14,-4,14,19,1,4,2
5035,-4,-4,2,11,1980,0,1,-3,-3,1,0,12,12,12,12,-4,-5,-5,2
5036,-4,-4,1,10,1980,0,1,-4,-4,1,0,12,12,12,12,-4,2,2,2
5037,-4,-4,1,12,1981,0,1,74200,157500,1,0,12,12,12,12,-4,-5,-5,2
5038,-4,-4,1,3,1981,0,1,21600,9650,4,0,10,12,-4,12,-4,4,2,0
5039,3,3,2,11,1982,0,1,21600,9650,4,0,10,12,-4,12,10,3,4,1
5040,7,5,2,8,1982,0,1,500,206750,1,0,14,17,14,17,23,2,1,4
5041,5,2,1,7,1984,0,1,101200,143000,1,0,13,18,13,18,14,3,1,4
5042,-4,-4,1,6,1980,0,1,121000,488500,1,1,20,16,20,16,-4,-5,-5,2
5043,6,3,2,7,1984,1,1,121000,488500,1,1,20,16,20,16,19,3,4,2
5044,-4,-4,1,1,1981,0,1,246474,-4,7,1,12,9,20,20,-4,-5,-5,3
5045,-4,-4,1,2,1981,0,1,98750,600000,1,1,20,20,20,20,-4,1,3,4
5046,-4,-4,2,8,1980,0,1,52500,-3,6,1,-3,-3,12,12,-4,4,3,1
5047,-4,-4,1,10,1981,0,1,-3,-3,6,1,-3,-3,12,12,-4,4,1,1
5048,7,5,2,9,1982,0,1,12500,-3,6,1,-3,-3,12,12,21,-5,-5,1
5049,3,0,2,6,1983,1,5,38500,-3,1,1,10,12,10,12,10,3,4,2
5050,7,5,1,7,1984,1,1,5320,-3500,4,1,19,8,-4,8,19,1,5,1
5051,-4,-4,2,7,1981,0,1,45216,28500,1,1,17,14,17,14,-4,2,4,2
5052,6,1,1,4,1983,0,1,-4,-4,2,1,14,18,16,18,15,-5,-5,2
5053,-4,-4,1,10,1981,0,1,59199,173000,1,1,14,12,14,12,-4,2,2,2
5054,-4,-4,2,9,1980,0,1,77315,133750,1,1,14,12,14,12,-4,3,5,5
5055,7,4,1,4,1983,0,1,47405,-10845,2,1,12,16,12,16,17,4,1,2
5056,-4,-4,1,1,1980,0,1,-3,-3,1,1,12,12,12,12,-4,-5,-5,1
5057,5,5,2,10,1982,0,2,61400,-3,1,1,17,13,17,13,24,1,5,4
5058,-4,-4,1,9,1980,0,1,6000,154000,1,1,16,12,16,12,-4,3,4,2
5059,7,0,1,5,1982,0,1,23830,4750,2,1,11,12,10,12,10,2,4,0
5060,-4,-4,2,11,1981,0,1,65240,136000,1,1,12,12,12,12,-4,2,4,5
5061,-4,-4,1,10,1980,0,1,6000,4750,4,1,-3,10,-4,10,-4,-5,-5,0
5062,5,0,1,12,1984,0,2,81500,31050,2,1,12,14,13,14,14,3,2,2
5063,4,1,1,2,1983,0,1,44000,64600,2,1,-4,14,12,14,12,3,2,1
5064,4,0,1,8,1983,0,1,39530,68650,1,1,12,14,12,14,4,2,4,2
5065,-4,-4,1,9,1980,0,1,78000,28500,1,1,11,11,11,11,-4,-5,-5,1
5066,7,7,1,5,1983,0,1,78000,28500,1,1,11,11,11,11,21,4,1,1
5067,7,7,1,6,1984,0,1,6264,13750,4,1,11,10,-4,10,21,2,2,2
5068,6,1,2,10,1982,0,2,55000,59500,1,1,16,14,16,14,15,2,4,2
5069,7,1,2,9,1984,0,2,55000,59500,1,1,16,14,16,14,16,3,2,2
5070,7,7,1,11,1984,1,1,33900,-3,1,0,9,10,9,10,21,3,2,1
5071,7,5,1,9,1982,0,1,61600,26600,2,0,8,13,12,13,18,4,5,4
5072,-4,-4,2,11,1981,1,1,-3,-3,1,0,11,12,11,12,-4,4,-1,1
5073,5,1,2,2,1982,0,1,45600,36150,1,0,12,13,12,13,14,2,5,3
5074,5,4,1,11,1982,0,1,-4,-4,1,2,12,13,12,13,21,-5,-5,0
5075,6,2,2,9,1983,0,1,81500,191000,3,2,12,12,12,14,17,1,4,4
5076,-4,-4,1,10,1980,0,1,-4,-4,3,2,7,-3,7,12,-4,-5,-5,1
5077,7,1,1,4,1983,0,1,52400,109500,2,2,12,16,12,16,14,2,1,3
5078,7,1,2,11,1982,0,1,13950,34050,1,2,12,11,12,11,13,-5,-5,4
5079,-4,-4,2,7,1980,0,1,9800,31900,2,0,9,8,12,8,-4,-5,-5,0
5080,-4,-4,1,12,1980,0,1,40000,123000,1,0,12,12,12,12,-4,4,1,1
5081,7,7,1,6,1983,0,1,40000,123000,1,0,12,12,12,12,23,4,1,2
5082,-4,-4,2,1,1980,0,1,41840,168600,1,0,19,12,19,12,-4,-5,-5,2
5083,-4,-4,2,11,1981,0,1,-4,-4,1,0,12,12,12,12,-4,-5,-5,0
