"SCH_YEAR_TO_GRADE_1997","PUBID","YSCH-5000","KEY!SEX","KEY!BDATE_M","KEY!BDATE_Y","KEY!RACE","CV_AGE(MONTHS)_INT_DATE","CV_AGE_INT_DATE","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_SAMPLE_TYPE","KEY!RACE_ETHNICITY","CV_AGE(MONTHS)_INT_DATE","CV_AGE_INT_DATE","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_AGE(MONTHS)_INT_DATE","CV_AGE_INT_DATE","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","VERSION_R16","CVC_HGC_EVER","CVC_HIGHEST_DEGREE_EVER","CVC_HS_LEFT_DATE","CVC_HS_LEFT_HGC","CVC_HS_LEFT_HGA"
12,6431,10,2,7,1980,1,201,16,63500,1,208,1,4,223,18,65005,1,230,233,19,57505,1,240,12510,10,252,17510,10,264,25250,10,276,429,17,4,221,12,12
8,6432,6,1,12,1983,1,160,13,33025,1,208,1,4,179,14,-4,1,227,191,15,-4,1,239,-4,1,252,-4,1,263,50000,1,282,429,12,2,269,12,12
7,6433,5,1,10,1984,1,150,12,41000,1,208,1,4,169,14,-4,1,227,182,15,-4,1,240,-4,1,252,-4,1,263,-4,1,275,429,16,4,281,12,12
10,6434,8,1,1,1982,1,183,15,49000,1,208,1,4,202,16,-4,1,227,214,17,-4,1,239,28500,1,253,90000,1,266,-3,10,275,-5,12,2,245,12,12
9,6435,8,1,3,1981,1,193,16,73650,1,208,1,4,212,17,-4,1,227,225,18,-4,1,240,77500,1,252,40000,1,267,28475,10,278,429,16,4,257,12,12
11,6436,9,2,12,1980,1,195,16,34000,4,207,1,4,214,17,-4,4,226,227,18,19200,4,239,3665,10,253,-3,10,264,25000,10,277,429,19,4,233,12,12
7,6437,5,2,5,1984,1,154,12,34000,4,207,1,4,173,14,-4,4,226,186,15,-4,4,239,-4,4,252,-4,4,263,-4,4,275,429,17,4,281,12,12
10,6438,8,1,11,1981,1,184,15,34520,4,207,1,4,204,16,-4,4,227,216,17,-4,4,239,23500,4,253,32000,4,264,28000,4,278,429,17,5,245,12,12
8,6439,6,1,1,1984,1,158,13,34520,4,207,1,4,178,14,-4,4,227,190,15,-4,4,239,-4,4,252,-4,4,263,27150,4,276,429,16,4,269,12,12
10,6440,8,2,9,1981,1,186,15,68000,1,207,1,4,210,17,-4,1,231,222,18,-4,1,243,-5,-5,-5,78000,1,266,-3,10,278,429,12,2,257,12,12
9,6441,7,1,3,1983,1,168,13,68000,1,207,1,4,191,15,-4,1,230,205,17,-4,1,244,-4,1,256,58500,1,267,-5,-5,-5,429,12,2,265,12,12
11,6442,9,1,12,1980,1,195,16,-3,1,207,1,4,216,17,-4,1,228,231,19,37500,1,243,30000,5,256,-5,-5,-5,-5,-5,-5,-5,12,2,233,12,12
10,6443,8,1,1,1982,1,182,15,49650,1,207,1,4,202,16,-4,1,227,216,18,-4,1,241,76450,1,253,95000,1,264,100000,1,283,429,14,3,245,12,12
11,6444,9,2,12,1980,1,195,16,31000,1,207,1,4,215,17,-4,1,227,228,18,5000,10,240,7500,10,251,16000,10,264,24500,10,276,429,14,2,233,12,12
8,6445,6,1,4,1984,1,155,12,31000,1,207,1,4,175,14,-4,1,227,187,15,-4,1,239,-4,1,252,-4,1,263,37500,1,276,429,14,3,269,12,12
7,6446,5,1,2,1984,1,157,13,67300,1,207,1,4,178,14,-4,4,228,-5,-5,-5,-5,-5,-3,2,253,0,10,267,2500,10,277,-5,9,0,250,9,10
10,6447,8,2,12,1981,1,185,15,35500,1,209,1,4,203,16,-4,1,227,216,17,-4,1,240,20000,10,255,17200,10,265,150500,1,275,429,16,3,245,12,12
8,6448,6,2,2,1984,1,159,13,35500,1,209,1,4,177,14,-4,1,227,190,15,-4,1,240,-4,1,252,-4,1,264,65000,1,275,-5,15,2,269,12,12
11,6449,9,1,11,1980,1,196,16,-3,1,207,1,4,219,18,-4,1,230,-5,-5,-5,-5,-5,46500,1,256,-5,-5,-5,-5,-5,-5,-5,18,4,233,12,12
11,6450,10,1,10,1980,1,209,17,35000,1,219,1,4,218,18,-4,1,228,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,0,-4,-4,-4
7,6451,5,2,10,1984,1,151,12,52500,1,209,1,4,169,14,-4,1,227,181,15,-4,1,239,-4,1,252,-4,1,263,-4,1,275,429,14,2,281,12,12
10,6452,8,1,6,1982,1,179,14,37000,1,209,1,4,198,16,-4,1,228,210,17,-4,1,240,6500,10,251,18000,10,264,32254,10,277,-5,12,2,246,12,12
9,6453,7,1,7,1983,1,166,13,36370,2,209,1,4,185,15,-4,2,228,196,16,-4,2,239,-4,2,251,21315,2,264,26750,4,276,-5,12,2,258,12,12
11,6454,9,1,4,1981,1,193,16,42990,2,209,1,4,212,17,-4,2,228,225,18,42510,2,241,47500,2,252,61500,2,265,-3,10,276,429,20,5,234,12,12
12,6455,10,1,5,1980,1,205,17,40000,1,210,1,4,225,18,425586,2,230,236,19,291681,2,241,-3,10,253,45000,10,265,32000,10,275,429,12,2,222,12,12
11,6456,10,2,2,1981,4,196,16,40000,6,210,1,4,213,17,-2,10,227,226,18,41900,-3,240,85800,6,251,44500,6,264,75000,6,276,429,18,5,234,12,12
9,6457,7,2,11,1982,4,175,14,40000,6,210,1,4,192,16,0,10,227,204,17,49900,6,239,-4,6,251,84500,6,264,66000,6,276,429,16,4,258,12,12
7,6458,5,2,8,1984,1,153,12,37609,1,209,1,4,173,14,-4,1,229,183,15,-4,1,239,-4,1,251,-4,1,265,-4,1,275,429,16,4,282,12,12
11,6459,9,1,9,1980,1,197,16,0,2,206,1,4,220,18,-4,2,229,234,19,-2,10,243,-3,10,253,-3,10,265,-3,10,275,-5,12,0,234,12,12
11,6460,10,1,7,1980,1,203,16,21000,5,210,1,4,223,18,-4,5,230,231,19,120000,5,238,12200,4,254,8000,10,265,25000,4,277,-5,11,1,240,11,12
8,6461,7,1,9,1983,1,165,13,21000,5,210,1,4,183,15,-4,5,228,195,16,-4,5,240,-4,5,252,-4,5,264,2700,5,277,-5,13,2,270,12,12
9,6462,7,1,6,1982,1,179,14,40700,2,209,1,4,198,16,-4,2,228,209,17,-4,2,239,-4,2,252,75000,2,265,75450,2,276,-5,11,0,258,11,12
8,6463,6,2,6,1983,1,165,13,14016,5,207,1,4,188,15,-4,5,230,197,16,-4,5,239,22639,5,255,-3,10,265,-3,10,276,429,10,1,246,10,10
10,6464,8,1,1,1981,1,194,16,61100,1,207,1,4,215,17,-4,1,228,227,18,42500,5,240,60000,2,253,1201,10,264,10000,10,276,429,10,0,230,10,11
8,6465,6,2,11,1983,1,162,13,78000,1,209,1,4,180,14,140,1,227,193,16,-2,1,240,-4,1,251,1200,10,264,2500,10,276,429,13,2,243,12,12
9,6466,8,1,8,1981,1,188,15,29600,1,208,1,4,208,17,30500,1,228,219,18,67500,1,239,20000,10,253,25000,10,265,-5,-5,-5,-5,9,0,-4,-4,-4
9,6467,7,2,9,1983,1,163,13,29600,1,208,1,4,183,15,-4,1,228,194,16,-4,1,239,16000,10,252,16834,10,265,30500,10,278,429,14,3,238,10,11
10,6468,8,2,2,1982,5,180,14,32112,2,206,1,2,202,16,-4,2,228,213,17,-4,2,239,65200,2,252,28000,10,264,17500,10,278,429,12,2,246,12,12
8,6469,6,2,9,1983,5,161,13,32112,2,206,1,2,183,15,-4,2,228,194,16,-4,2,239,-4,2,252,40000,2,264,21494,10,276,429,14,3,270,12,12
8,6470,6,2,6,1984,1,156,12,9750,4,210,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,10,279,-5,7,0,265,7,7
10,6471,8,1,4,1982,1,181,15,13500,4,209,1,4,200,16,-4,4,228,211,17,-4,4,239,-3,4,252,400,10,265,5000,4,276,429,17,4,246,12,12
10,6472,9,1,11,1981,1,187,15,58575,2,210,1,4,205,17,40500,2,228,216,18,10200,2,239,15000,2,252,55000,2,265,-5,-5,-5,-5,11,1,231,11,11
9,6473,8,2,5,1983,1,169,14,58575,2,210,1,4,187,15,-4,2,228,198,16,-4,2,239,-4,2,252,40000,2,265,31130,2,275,429,14,2,258,12,12
11,6474,9,2,6,1980,1,202,16,7200,4,208,1,4,223,18,30128,3,229,234,19,17500,3,240,2444,10,253,10680,4,265,5530,10,276,429,13,2,234,12,12
9,6475,7,2,2,1982,1,183,15,65800,1,209,1,4,202,16,-4,1,228,212,17,-4,1,238,3500,10,251,19000,10,265,5800,10,276,429,11,0,246,11,12
8,6476,6,1,12,1983,1,161,13,65800,1,209,1,4,180,14,-4,1,228,190,15,-4,1,238,-4,1,251,-4,1,265,27000,10,276,429,12,2,265,12,12
9,6477,7,2,7,1983,1,164,13,30300,1,207,1,4,186,15,-4,1,229,200,16,-4,5,243,-3,4,255,37500,5,265,37500,10,276,429,11,0,255,11,12
12,6478,10,1,2,1980,1,206,17,31811,1,208,1,4,227,18,47200,1,229,237,19,57000,1,239,128000,10,253,39500,10,265,40000,10,275,429,16,4,222,12,12
11,6479,9,1,5,1981,1,190,15,43400,1,207,1,4,212,17,-4,1,229,222,18,64500,1,239,108500,10,253,138000,10,267,52250,10,277,429,12,2,234,12,12
10,6480,8,1,4,1982,1,179,14,43400,1,207,1,4,201,16,-4,1,229,211,17,-4,1,239,0,10,253,25000,10,267,37500,10,278,-5,12,2,246,12,12
11,6481,10,1,8,1980,1,202,16,-4,4,210,1,4,222,18,-1,10,230,-5,-5,-5,-5,-5,45000,5,253,38000,10,265,-5,-5,-5,429,14,2,234,12,12
7,6482,6,2,2,1984,1,160,13,-4,4,210,1,4,179,14,62500,5,229,189,15,-4,4,239,-4,4,253,-4,2,266,-4,3,278,-5,14,3,278,11,12
7,6483,6,2,2,1984,1,160,13,-4,4,210,1,4,179,14,40096,5,229,189,15,-4,4,239,-4,4,253,-3,10,267,7000,10,275,429,9,1,253,9,10
11,6484,9,2,9,1981,1,188,15,246474,1,209,1,4,208,17,-4,1,229,219,18,95000,1,240,270543,1,252,285805,1,265,267940,1,277,429,16,4,234,12,12
12,6485,10,1,5,1980,1,202,16,115000,3,207,1,4,227,18,5500,10,232,236,19,20200,10,241,163000,2,253,83000,10,267,80000,10,279,429,12,2,222,12,12
9,6486,7,1,2,1983,1,169,14,115000,3,207,1,4,194,16,-4,2,232,202,16,-4,2,240,-4,2,253,68000,2,268,72000,2,278,-5,16,4,258,12,12
9,6487,7,2,2,1983,1,169,14,124200,5,207,1,4,191,15,-4,5,229,202,16,49340,5,240,-4,5,252,11800,10,264,2000,10,276,429,13,2,258,12,12
8,6488,6,1,4,1984,1,155,12,124200,5,207,1,4,177,14,-4,5,229,188,15,-4,5,240,-4,5,252,-4,5,264,70700,5,276,-5,17,4,270,12,12
8,6489,6,2,1,1984,5,160,13,35000,1,209,1,2,180,15,-4,1,229,194,16,-4,9,243,-4,9,252,-4,1,264,-3,10,276,429,12,2,270,12,12
10,6490,8,2,5,1981,1,189,15,-3,10,206,1,4,212,17,-4,2,229,222,18,-4,2,239,0,10,256,0,10,267,1000,10,277,429,17,5,246,12,12
9,6491,6,2,10,1982,1,172,14,58200,3,206,1,4,195,16,55000,9,229,207,17,60000,9,241,15000,10,253,0,10,265,12934,10,277,429,10,0,238,10,10
-4,6492,9,2,3,1981,1,192,15,67250,1,207,1,4,214,17,19500,5,229,225,18,33000,5,240,43500,10,255,65000,3,266,10000,10,278,429,10,0,210,10,10
9,6493,7,2,6,1983,1,164,13,63000,1,206,1,4,187,15,-4,1,229,198,16,-4,5,240,-4,8,252,20000,4,265,2003,10,276,429,16,4,258,12,12
11,6494,9,1,12,1980,3,195,16,78400,1,207,1,4,217,18,-4,1,229,228,19,9000,10,240,-5,-5,-5,18000,10,266,22000,10,278,429,12,2,234,12,12
8,6495,6,1,2,1984,1,157,13,57590,1,207,1,4,180,14,-4,1,230,190,15,-4,1,240,-4,1,255,-4,1,266,69000,1,277,429,14,2,269,12,12
8,6496,6,1,3,1983,1,167,13,5800,2,206,1,4,190,15,-4,2,229,201,16,-4,3,240,-4,2,254,-4,2,266,10000,10,277,429,14,3,270,12,12
7,6497,5,1,9,1984,1,149,12,5800,2,206,1,4,172,14,-4,2,229,183,15,-4,3,240,-4,2,256,-4,2,265,-3,10,277,429,11,1,292,11,12
10,6498,8,2,9,1982,1,173,14,917,4,206,1,4,196,16,-4,4,229,206,17,-4,4,239,0,4,252,-3,10,265,6000,4,276,429,13,2,246,12,12
11,6499,9,2,12,1980,1,197,16,29200,4,209,1,4,216,17,-4,4,228,227,18,19520,4,239,18000,4,254,23000,4,265,23000,4,275,-5,16,4,234,12,12
10,6500,8,2,12,1981,1,185,15,29200,4,209,1,4,204,16,-4,4,228,214,17,-4,4,238,1000,10,253,20000,4,265,55500,10,275,429,12,2,246,12,12
11,6501,9,2,3,1981,1,191,15,-3,1,206,1,4,217,18,-4,1,232,228,18,0,10,243,13000,10,251,20000,10,265,100000,10,277,-5,12,2,234,12,12
8,6502,6,1,6,1984,1,152,12,-3,1,206,1,4,177,14,-4,1,231,188,15,-4,4,242,-4,9,253,-4,4,268,-3,10,278,429,13,2,270,12,12
11,6503,9,1,1,1981,1,194,16,65838,1,207,1,4,216,18,-4,1,229,228,19,-2,10,241,-3,10,257,-5,-5,-5,-5,-5,-5,429,12,2,234,12,12
8,6504,6,1,9,1983,1,162,13,65838,1,207,1,4,184,15,-4,1,229,196,16,-4,1,241,-4,1,251,-4,1,265,75000,1,275,429,12,2,270,12,12
9,6505,7,1,7,1983,1,165,13,9800,4,208,1,4,186,15,-4,4,229,195,16,-4,4,238,-4,4,252,2500,10,265,0,10,276,429,11,0,254,11,12
8,6506,6,2,9,1983,4,164,13,69125,1,209,1,4,184,15,-4,1,229,193,16,-4,1,238,-4,1,251,-4,1,264,57500,1,277,429,16,4,270,12,12
11,6507,10,1,1,1980,1,205,17,6100,4,206,1,4,230,19,-2,10,231,240,19,7500,10,241,15600,10,254,37000,10,266,57713,10,275,429,13,1,231,11,12
8,6508,6,2,6,1984,1,152,12,6100,4,206,1,4,178,14,-1,10,232,186,15,0,10,240,-5,-5,-5,-5,-5,-5,-5,-5,-5,429,12,2,270,12,12
9,6509,7,2,12,1981,3,184,15,17500,4,208,1,4,203,16,-4,4,227,215,17,-4,4,239,21600,4,252,2900,10,264,3650,10,276,429,16,4,257,12,12
8,6510,6,1,5,1984,3,155,12,17500,4,208,1,4,174,14,-4,4,227,186,15,-4,4,239,-4,4,252,-4,4,264,-4,4,276,429,11,1,269,11,12
9,6511,7,2,8,1983,2,163,13,-3,1,207,1,1,185,15,-4,1,229,195,16,-4,1,239,-4,4,253,38502,4,264,40700,4,277,429,16,4,257,12,12
9,6512,7,1,2,1983,1,169,14,123950,2,207,1,4,189,15,-4,2,227,201,16,-4,2,239,-4,2,251,155964,2,265,7000,10,279,429,16,4,257,12,12
12,6513,10,2,2,1980,4,205,17,75000,1,207,1,4,226,18,90000,1,228,238,19,41600,4,240,75080,1,253,37700,1,264,44160,1,277,-5,18,4,221,12,12
10,6514,8,2,12,1981,4,183,15,75000,1,207,1,4,204,16,-4,1,228,215,17,-4,5,239,30137,1,253,-3,1,264,37500,1,277,-5,19,7,245,12,12
11,6515,9,2,3,1981,1,193,16,68626,4,208,1,2,213,17,-4,4,228,224,18,82200,4,239,80400,4,253,93800,4,264,100980,4,276,429,14,2,233,12,12
8,6516,5,2,10,1984,1,150,12,68626,4,208,1,2,171,14,-4,4,229,181,15,-4,4,239,-4,4,253,-4,4,264,-4,4,278,-5,11,0,-4,-4,-4
10,6517,9,1,10,1980,3,199,16,44300,4,209,1,4,217,18,-4,4,227,228,19,27000,4,238,-3,10,251,20000,10,265,-3,10,276,-5,14,2,245,12,12
10,6518,8,2,4,1982,3,181,15,44300,4,209,1,4,200,16,-4,4,228,210,17,-4,4,238,36750,4,251,60735,4,264,47000,4,276,429,16,4,245,12,12
8,6519,7,2,10,1983,1,167,13,-4,1,213,1,4,181,15,-4,1,227,193,16,-4,1,239,-4,1,252,14464,1,265,31200,1,276,-5,16,4,270,12,12
10,6520,8,2,7,1981,1,190,15,15000,4,209,1,4,-5,-5,-5,-5,-5,222,18,-4,2,241,56750,2,254,-5,-5,-5,-5,-5,-5,429,16,4,245,12,12
11,6521,10,2,3,1980,1,206,17,22500,1,209,1,2,224,18,53500,10,227,236,19,27100,10,239,62600,10,253,53214,10,267,34950,10,276,429,11,1,220,11,12
8,6522,6,1,1,1984,1,160,13,-3,4,209,1,4,178,14,-4,4,227,190,15,-4,4,239,-4,4,252,42464,4,265,3860,10,277,429,10,1,253,10,11
-4,6523,10,2,7,1981,1,192,15,17000,1,211,1,4,212,17,9314,10,231,220,18,21000,10,239,37000,10,254,30250,10,265,40250,10,276,-5,12,2,246,12,12
11,6524,10,2,1,1981,1,198,16,162501,1,211,1,4,214,17,100050,1,227,228,19,-2,1,241,4100,10,253,14600,10,264,9850,10,277,429,18,5,234,12,12
9,6525,8,1,12,1982,1,174,14,162501,1,210,1,4,192,16,-4,1,228,204,17,-4,1,240,-4,1,253,101968,5,264,91610,5,277,429,16,4,257,12,12
10,6526,9,1,8,1981,1,189,15,14000,4,209,1,4,211,17,9500,10,231,220,18,22100,10,240,44628,10,253,-5,-5,-5,-5,-5,-5,429,11,1,216,11,11
-4,6527,8,2,5,1982,1,180,15,-4,4,209,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,8,0,-4,-4,-4
7,6528,5,2,9,1984,1,152,12,-3,1,209,1,4,170,14,-4,1,227,182,15,-4,1,239,-4,1,252,-4,1,265,-4,1,276,429,14,3,278,12,12
11,6529,9,1,3,1981,1,194,16,7600,4,209,1,4,213,17,-4,2,228,226,18,36980,2,241,35000,2,251,39000,4,265,24000,10,277,429,17,4,237,12,12
7,6530,5,1,9,1984,1,152,12,7600,4,209,1,4,171,14,-4,2,228,184,15,-2,2,241,-4,2,254,-4,4,264,-4,2,277,-5,12,2,281,12,12
10,6531,9,1,7,1981,1,190,15,40750,4,209,1,4,209,17,25000,8,228,221,18,15600,10,240,-5,-5,-5,-3,10,265,0,10,280,429,12,1,239,12,12
11,6532,9,1,5,1982,1,182,15,68360,6,211,1,2,-5,-5,-5,-5,-5,214,17,-2,8,243,58700,10,253,-5,-5,-5,15000,10,282,429,13,2,236,10,11
8,6533,6,1,9,1983,1,161,13,8000,5,206,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,10,0,251,10,11
11,6534,9,1,11,1980,1,195,16,52000,1,206,1,4,221,18,-4,1,232,230,19,85000,1,241,82500,10,254,-3,10,265,-3,10,280,429,13,2,233,12,12
10,6535,8,2,6,1982,1,176,14,-4,1,206,1,4,202,16,-4,1,232,209,17,-4,1,239,77000,1,253,-5,-5,-5,-3,10,278,-5,13,2,245,12,12
9,6536,8,2,2,1983,1,173,14,49000,1,211,1,4,190,15,-4,1,228,201,16,-4,1,239,-5,-5,-5,-5,-5,-5,135000,1,278,-5,12,2,257,12,12
9,6537,7,1,8,1982,1,175,14,82000,1,207,1,2,196,16,-4,1,228,207,17,-4,1,239,-4,1,253,80964,1,265,267940,1,277,429,12,1,257,12,12
10,6538,8,1,5,1981,1,192,15,19800,4,209,1,4,211,17,-4,4,228,227,18,7200,10,244,10000,10,258,-5,-5,-5,12000,10,279,429,14,2,240,11,12
7,6539,5,1,11,1984,1,150,12,19800,4,209,1,4,170,14,37131,4,229,182,15,-4,5,241,-4,5,252,-4,9,266,-4,4,280,429,16,4,293,12,12
8,6540,6,2,11,1982,1,173,14,34000,4,208,1,4,193,16,-4,4,228,204,17,42000,4,239,-4,4,251,23401,4,264,11990,4,276,429,11,1,234,11,12
9,6541,8,2,7,1983,1,168,14,81000,4,211,1,4,184,15,66500,4,227,196,16,-4,4,239,-4,4,253,104664,4,265,-3,10,277,429,15,2,257,12,12
11,6542,9,2,6,1981,1,190,15,42500,4,208,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,35000,10,253,-3,10,266,61000,10,277,429,13,2,234,12,12
9,6543,9,1,3,1982,2,183,15,29262,4,210,1,1,204,17,-4,4,231,-5,-5,-5,-5,-5,-4,4,256,-5,-5,-5,8000,5,276,429,14,3,258,12,12
10,6544,8,2,1,1982,1,184,15,27750,4,209,1,4,202,16,-4,4,227,214,17,-4,4,239,76000,4,252,6900,10,264,2100,10,277,-5,14,3,245,12,12
11,6545,10,1,8,1981,1,191,15,75000,4,211,1,4,207,17,76000,1,227,219,18,61700,4,239,5000,10,252,35000,10,265,-5,-5,-5,429,12,2,233,12,12
11,6546,10,2,11,1981,4,187,15,-3,1,210,1,4,208,17,-4,1,231,219,18,-4,1,242,28800,1,253,7500,1,264,17500,1,276,-5,16,2,234,12,12
9,6547,6,1,7,1983,1,165,13,88000,1,208,1,4,189,15,-4,1,232,198,16,-4,1,241,101700,1,253,98000,1,266,100000,1,277,429,11,1,246,11,11
8,6548,6,2,6,1984,1,154,12,56759,4,208,1,4,174,14,-4,4,228,185,15,-4,4,239,-4,4,254,-4,4,265,76900,4,277,429,16,4,269,12,12
9,6549,7,2,8,1982,1,175,14,120900,1,207,1,4,196,16,-4,1,228,207,17,-4,1,239,-4,1,253,-3,1,265,100770,1,276,429,17,4,257,12,12
9,6550,7,2,2,1983,5,170,14,79500,1,208,1,3,-5,-5,-5,-5,-5,204,17,-4,1,242,-4,1,253,62780,10,267,-3,10,278,-5,16,4,258,12,12
9,6551,7,1,5,1983,1,167,13,-3,1,208,1,4,-5,-5,-5,-5,-5,201,16,-4,1,242,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,10,0,-4,-4,-4
11,6552,9,1,8,1981,1,188,15,41000,5,208,1,4,208,17,-4,5,228,220,18,55050,5,240,57700,5,254,-3,5,269,21000,10,277,429,12,2,233,12,12
11,6553,10,1,7,1980,1,202,16,54168,4,209,1,4,223,18,-2,4,230,232,19,-2,4,239,-3,10,253,-3,10,265,-3,10,277,-5,13,1,233,12,12
10,6554,8,1,6,1982,1,179,14,54168,4,209,1,4,199,16,-4,4,229,209,17,-4,4,239,-4,4,253,91964,4,265,49860,10,277,429,11,2,245,11,12
8,6555,6,1,6,1984,1,155,12,54168,4,209,1,4,175,14,-4,4,229,185,15,-4,4,239,-4,4,253,-4,4,265,102360,4,277,429,14,3,269,12,12
10,6556,8,1,6,1982,1,178,14,73750,2,208,1,4,197,16,-4,2,227,212,17,126010,2,242,5000,10,254,39000,10,264,32500,10,282,-5,13,2,243,12,12
7,6557,6,2,9,1983,1,163,13,73750,2,208,1,4,182,15,80920,2,227,196,16,-4,2,241,93600,2,253,-4,2,265,91960,2,277,429,13,1,255,12,12
7,6558,6,2,2,1983,1,170,14,50348,5,208,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,5,253,-3,5,265,-3,10,277,-5,6,0,217,6,7
11,6559,9,1,3,1981,1,191,15,70950,1,206,1,4,212,17,-4,1,227,225,18,10000,10,240,11700,10,254,7984,10,265,34360,10,278,-5,12,2,233,12,12
7,6560,5,2,11,1984,1,147,12,11612,4,206,1,4,168,13,-4,4,227,184,15,-4,2,243,-4,2,253,-4,2,264,-4,2,277,429,12,2,279,12,12
11,6561,9,2,3,1981,1,191,15,62723,1,206,1,4,212,17,-4,1,227,224,18,57850,1,239,45820,1,253,39964,10,264,45870,10,277,429,15,3,229,12,12
9,6562,7,1,11,1982,1,171,14,62723,1,206,1,4,192,16,-4,1,227,204,17,-4,1,239,-4,1,253,166064,1,265,90860,1,278,429,14,2,257,12,12
8,6563,6,1,7,1984,1,151,12,62723,1,206,1,4,172,14,-4,1,227,184,15,-4,1,239,-4,1,253,-4,1,264,68920,1,277,429,14,3,269,12,12
8,6564,6,2,3,1984,1,157,13,99000,1,208,1,4,179,14,-4,1,230,193,16,-4,5,244,-4,5,253,-4,10,267,10000,10,279,429,12,2,269,12,12
12,6565,10,1,7,1980,1,199,16,21613,4,206,1,4,220,18,-4,4,227,233,19,38045,10,240,49200,4,253,-3,10,265,83726,10,277,429,18,5,221,12,12
8,6566,7,2,4,1983,1,166,13,25637,1,206,1,4,186,15,-4,4,226,199,16,20500,4,239,-4,1,252,-4,1,264,79300,1,279,-5,13,2,269,12,12
8,6567,6,2,5,1984,1,153,12,25637,1,206,1,4,173,14,2833,4,226,186,15,-4,4,239,32000,1,252,95964,1,264,25598,1,279,429,9,0,242,9,10
9,6568,7,2,2,1982,1,183,15,22400,4,209,1,4,205,17,-4,4,231,213,17,16000,4,239,-4,4,252,-3,4,265,55700,4,277,429,12,2,253,12,12
7,6569,5,1,6,1984,1,155,12,22400,4,209,1,4,177,14,-4,4,231,185,15,-4,4,239,-4,3,253,-4,4,265,-3,4,277,429,12,2,277,12,12
9,6570,7,1,1,1983,1,172,14,25950,2,209,1,4,193,16,-4,2,230,204,17,-4,2,241,-4,2,253,18500,2,265,7500,10,277,429,11,0,257,11,12
11,6571,9,1,10,1981,2,186,15,26700,9,208,1,1,206,17,-4,4,228,220,18,-3,4,242,77960,10,256,-3,4,264,72500,4,276,429,12,2,222,12,12
8,6572,7,2,7,1982,3,177,14,-3,2,208,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,5000,10,281,-5,10,1,281,10,11
7,6573,5,2,4,1984,5,156,12,16242,4,208,1,4,179,14,-4,1,231,192,15,37500,1,244,0,10,253,-5,-5,-5,-5,-5,-5,-5,9,0,-4,-4,-4
11,6574,8,2,2,1980,2,209,17,1500,10,211,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2140,10,277,-5,11,1,216,11,11
10,6575,10,2,8,1981,2,191,15,58113,1,211,1,1,207,17,62705,4,227,221,18,9200,10,241,15568,10,253,14752,10,266,9852,10,276,429,10,0,225,10,11
7,6576,6,1,8,1984,2,155,12,23652,4,211,1,1,171,14,-4,4,227,185,15,-4,4,241,-4,4,254,-4,8,265,18080,10,280,429,10,1,267,10,11
8,6577,6,1,4,1984,2,156,12,12500,2,208,1,1,175,14,-2,2,227,188,15,-4,4,240,-4,4,253,-4,4,263,45000,4,276,-5,14,2,269,12,12
9,6578,8,1,2,1983,1,172,14,10852,4,210,1,4,189,15,-4,4,227,203,16,-4,4,241,-4,4,253,11440,10,264,48860,10,278,-5,14,1,258,11,12
10,6579,8,2,1,1981,1,194,16,30000,1,207,0,2,215,17,-4,1,228,228,18,-4,1,241,58850,1,253,47500,1,265,67000,1,276,429,15,3,245,12,12
7,6580,5,2,1,1984,3,158,13,5000,4,207,0,2,179,14,-4,2,228,192,15,7500,2,241,-3,2,253,-4,2,264,5000,10,277,429,8,0,265,8,8
8,6581,6,2,1,1984,1,160,13,25000,1,209,0,2,178,14,-4,1,227,191,15,-4,1,240,-4,1,252,-4,1,267,-4,1,275,429,14,3,269,12,12
8,6582,6,2,6,1983,5,167,13,17500,1,209,0,2,185,15,-4,1,227,199,16,-4,1,241,-3,10,256,-5,-5,-5,-5,-5,-5,-5,10,0,246,10,10
